,teamName,year,returningMins%,wins,totalGames,OE,DE,sos,adjTempo
889,James Madison,2014,43.34,21.0,36,98.516127739133,99.424800032715,12.114355555556,64.185006554132
890,James Madison,2015,57.2,11.0,31,98.134028089679,106.4691009196,13.522416129032,65.517203310187
891,James Madison,2016,77.32,19.0,33,103.10600806676,107.49462588453,12.677093939394,64.714263479667
892,James Madison,2017,72.5,20.0,31,105.9582201888,98.808704454853,14.712993548387,67.64281497721
893,James Madison,2018,28.14,9.0,32,98.312098134993,103.33661832073,12.11875625,65.374523130177
894,James Madison,2019,75.5,9.0,31,100.76079836718,106.53996123067,11.925090322581,69.073495280184
895,James Madison,2020,68.9399999628,12.0,31,101.12609763135,111.09193735757,9.734664516129,64.896325160128
896,James Madison,2021,50.689861285,8.0,29,100.27357184974,109.97919332463,11.392513793103,72.452905809142
897,James Madison,2022,64.9529905696,10.0,17,104.6707113512,102.74848268096,9.7698,71.756460239075
899,Bucknell,2011,89.1378273224,14.0,31,97.451722112441,104.03523786855,9.7756387096774,65.702447012143
900,Bucknell,2012,73.22,25.0,34,102.85572206638,96.785237316662,14.038691176471,65.992650283289
901,Bucknell,2013,84.9,24.0,34,104.95606325468,98.627312951621,15.817997058824,64.352810213106
902,Bucknell,2014,52.88,27.0,33,104.68351912165,93.11484673831,14.324906060606,63.407055165708
903,Bucknell,2015,55.02,16.0,30,102.72555414604,101.18380089978,13.00768,64.657079977255
904,Bucknell,2016,71.78,18.0,33,103.06189109755,107.16642446554,13.279878787879,64.846525801406
905,Bucknell,2017,61.24,16.0,30,104.32310933206,105.38541729419,9.55786,72.156320752374
906,Bucknell,2018,92.34,26.0,35,108.20617768394,99.019495582116,13.936531428571,71.342128891407
907,Bucknell,2019,55.32,25.0,35,108.12040825621,101.40738848588,13.870677142857,72.861414048015
908,Bucknell,2020,77.6068718198,21.0,33,105.13573876017,104.44588918139,13.112351515152,70.436567577998
909,Bucknell,2021,55.3399998119,14.0,34,95.081200078407,102.77404696538,11.510179411765,69.524754894213
910,Bucknell,2022,50.5800005061,5.0,12,100.27429026395,109.23335897934,8.143875,71.572439293867
912,Kent St.,2011,35.3199995746,23.0,33,104.38627337626,97.014718798028,18.368660606061,68.311079544905
913,Kent St.,2012,79.18,24.0,36,104.85733337634,99.327044691989,17.220633333333,67.338959234464
914,Kent St.,2013,33.92,20.0,32,103.2163286255,99.591609635951,14.15369375,68.020703812467
915,Kent St.,2014,57.44,20.0,34,106.60919395068,102.08660272043,13.715714705882,66.903367492055
916,Kent St.,2015,68.52,15.0,31,103.1201061387,106.08069183651,11.748693548387,66.563897284217
917,Kent St.,2016,37.86,22.0,34,105.42164188689,101.48275523726,13.821632352941,62.006624169949
918,Kent St.,2017,33.56,18.0,31,105.40977845277,106.84044082981,13.146722580645,68.203221024697
919,Kent St.,2018,62.98,21.0,35,104.10458223133,102.90675354972,12.366465714286,69.505783414178
920,Kent St.,2019,52.7,16.0,33,101.62485806661,105.83587009845,13.570212121212,69.803212907841
921,Kent St.,2020,54.6127677132,20.0,31,109.96437920748,107.05756331941,16.442774193548,67.392894237238
922,Kent St.,2021,25.6646011435,18.0,30,105.91708784479,101.9623287518,14.06807,68.733459696049
923,Kent St.,2022,64.6670657415,14.0,22,103.78069422484,101.2083400413,16.839068181818,69.494314034657
925,Colorado,2011,74.5749152218,13.0,29,112.50412267392,101.47640271285,33.804037931034,68.436356887242
926,Colorado,2012,39.56,23.0,37,116.26665289676,102.83535214245,27.356208108108,67.837592464169
927,Colorado,2013,54.78,22.0,34,103.78489353875,93.121987520189,24.151447058824,65.973043002128
928,Colorado,2014,63.96,21.0,33,104.93672715664,90.165671744908,30.406142424242,65.543787564939
929,Colorado,2015,88.56,23.0,35,106.8625396746,96.012094858516,29.647028571429,66.933487247175
930,Colorado,2016,58.72,16.0,34,106.10801573735,99.058821905966,25.829729411765,65.11587383158
931,Colorado,2017,64.56,21.0,33,107.78441518747,95.121631804015,27.818090909091,69.901239385124
932,Colorado,2018,38.98,18.0,33,111.49273500417,102.18637836706,24.2491,69.244152246861
933,Colorado,2019,57.96,17.0,32,104.81073363432,98.999693957404,23.857321875,69.192122821267
934,Colorado,2020,94.1188238801,23.0,36,106.66912747439,96.79247446067,17.497513888889,67.988691707224
935,Colorado,2021,59.2229128419,21.0,32,108.92246917946,94.424666512874,26.578509375,68.083626310721
936,Colorado,2022,41.7516486329,23.0,32,115.70229467054,92.489357435812,33.56755,66.071218999769
938,Kennesaw St.,2011,64.3528699421,11.0,31,96.233100761174,108.13746047833,12.223187096774,65.482594588372
939,Kennesaw St.,2012,59.8,7.0,30,96.764510716813,113.56765654511,12.6848,65.231519493917
940,Kennesaw St.,2013,62.74,2.0,30,96.052587425615,112.77478660167,20.035713333333,63.427439164521
941,Kennesaw St.,2014,62.42,3.0,30,90.393476313293,110.03150603811,12.440953333333,64.440707901837
942,Kennesaw St.,2015,79.52,4.0,29,92.225064340208,110.97920684411,11.669565517241,67.936199347357
943,Kennesaw St.,2016,49.96,8.0,30,91.274842656987,113.20244769343,12.20886,66.104586529462
944,Kennesaw St.,2017,57.16,9.0,29,100.58941887713,107.83376186237,18.000089655172,69.659003110674
945,Kennesaw St.,2018,53.04,12.0,30,100.9055651973,109.4630106921,11.507743333333,70.550213638259
946,Kennesaw St.,2019,46.88,8.0,28,98.283101886058,111.9481253777,14.320257142857,69.547903865838
947,Kennesaw St.,2020,57.0399998478,4.0,30,92.17344896453,109.89206361866,16.736176666667,68.055305844084
948,Kennesaw St.,2021,24.7249447498,1.0,29,82.167200662582,112.25355931293,14.539579310345,68.167110650206
949,Kennesaw St.,2022,93.7624949857,2.0,21,91.048433809547,104.34817621967,12.63709047619,69.003977408452
951,Toledo,2011,29.0999996913,3.0,31,88.864982381284,108.36528674613,15.546822580645,61.944586401602
952,Toledo,2012,26.18,3.0,31,89.922175396965,112.13159638165,15.699432258065,64.333804446047
953,Toledo,2013,85.78,17.0,34,102.63903824196,104.27923558748,9.2968529411765,66.682061036258
954,Toledo,2014,58.34,15.0,28,101.7424612601,103.22282435292,13.401446428571,67.858905424253
955,Toledo,2015,79.14,26.0,33,113.82977888039,109.49648778882,13.093215151515,68.6352054891
956,Toledo,2016,49.32,20.0,33,111.48180473474,103.74896855621,17.271078787879,67.159665766315
957,Toledo,2017,64.2,16.0,31,107.9041505052,103.00867940491,10.694041935484,69.970318971797
958,Toledo,2018,46.86,16.0,33,107.76114621071,104.10271690699,13.587812121212,68.112069704583
959,Toledo,2019,71.66,22.0,33,113.12869908351,108.24220297757,13.865384848485,69.485884867365
960,Toledo,2020,51.2000000983,24.0,32,109.59338140004,98.84414701179,15.14495625,67.513434428082
961,Toledo,2021,48.6200008493,16.0,31,106.20814715628,105.57770392933,12.465548387097,67.86334349369
962,Toledo,2022,52.6694655689,21.0,30,112.90829169664,101.95611586102,15.15801,68.706243205352
964,Buffalo,2011,29.2458495875,17.0,29,104.96079555338,105.22446201731,13.929675862069,69.453488546715
965,Buffalo,2012,72.5,19.0,33,102.18691553946,98.167197625571,13.014763636364,66.735490108026
966,Buffalo,2013,46.82,19.0,30,105.10587360732,98.949152383143,18.680926666667,68.724778070579
967,Buffalo,2014,69.4,12.0,32,102.51613420015,103.37128450898,13.858659375,65.407496223536
968,Buffalo,2015,48.74,18.0,28,110.07058941544,103.63078578943,10.883985714286,68.147847997802
969,Buffalo,2016,45.2,23.0,33,109.00407181809,97.870725757557,18.275537878788,68.942202542659
970,Buffalo,2017,64.8,19.0,34,105.16533778435,102.42238220747,19.073467647059,72.911784823725
971,Buffalo,2018,49.46,15.0,30,103.44531017802,102.01922535033,15.791103333333,72.385693641768
972,Buffalo,2019,81.62,26.0,35,114.50309982146,102.73424165129,15.782748571429,73.807776577169
973,Buffalo,2020,35.2081668969,31.0,35,114.53650095677,96.390722039158,18.988351428571,73.436402941487
974,Buffalo,2021,64.4342259199,19.0,31,104.05210250575,101.7844547834,12.865864516129,73.855166995796
975,Buffalo,2022,73.6757943245,15.0,24,107.28512932926,96.607150002808,14.109491666667,73.055285601649
977,Oregon,2011,54.2617048526,16.0,32,104.57779480748,99.196037569525,25.757859375,67.472214365075
978,Oregon,2012,51.16,20.0,38,106.39836209996,96.325329295328,25.650605263158,68.038961635206
979,Oregon,2013,41.88,24.0,34,114.41494698012,100.90020886641,22.108697058824,67.851913076642
980,Oregon,2014,43.82,28.0,37,104.79991127889,88.641492644185,27.221810810811,69.183667099599
981,Oregon,2015,25.36,24.0,34,118.10061322932,99.954723292466,27.340782352941,69.299142918891
982,Oregon,2016,61.1,25.0,35,114.17913232729,99.006422135503,29.500048571429,66.935223845846
983,Oregon,2017,68.26,30.0,37,118.27457592204,96.034830698102,29.550278378378,68.974207082695
984,Oregon,2018,18.48,32.0,38,117.74679059886,93.85252342047,27.834055263158,68.393070941405
985,Oregon,2019,49.46,23.0,36,110.03199314141,100.03237206044,20.961016666667,68.632160649894
986,Oregon,2020,38.3076620476,25.0,38,108.97062588007,92.766951781648,23.646973684211,63.855122942787
987,Oregon,2021,40.1161618128,24.0,31,117.4945634444,97.373058962319,27.365367741935,65.170153981693
988,Oregon,2022,29.0683729344,21.0,28,115.90851003825,97.457075826139,33.398246428571,67.132110016563
990,Rutgers,2011,59.0281944605,14.0,31,102.86594024176,101.53647649197,28.821219354839,68.363997950788
991,Rutgers,2012,47.68,15.0,32,106.27132710216,97.283747272601,30.951978125,64.383188412868
992,Rutgers,2013,83.42,14.0,32,100.54237149031,96.242951377224,27.31109375,66.392178676035
993,Rutgers,2014,53.64,15.0,31,107.30950298737,97.939995403469,30.355396774194,64.53573456551
994,Rutgers,2015,52.96,11.0,32,104.69437690917,106.16166690613,25.74518125,68.510695898259
995,Rutgers,2016,42.04,10.0,32,96.505154298518,97.965655312507,31.764621875,65.426427908265
996,Rutgers,2017,46.28,6.0,31,97.417294268361,106.59634496803,26.540638709677,71.324695781028
997,Rutgers,2018,67.78,14.0,32,100.87863578942,98.262246206758,29.429740625,67.827283002196
998,Rutgers,2019,51.56,14.0,33,98.164528640949,95.041375022231,29.144260606061,67.196336676877
999,Rutgers,2020,71.3771741905,14.0,31,105.69482186863,97.300421257191,32.10244516129,67.479456024747
1000,Rutgers,2021,81.5110931556,19.0,30,107.50162172529,91.037367486994,31.661363333333,67.333935196963
1001,Rutgers,2022,60.932186466,16.0,28,106.71343692341,92.086302285032,39.335103571429,67.4413473546
1003,Duquesne,2011,72.3000001796,15.0,31,101.93315835112,99.03562558911,24.753196774194,70.608524240739
1004,Duquesne,2012,60.9,18.0,31,106.8195639157,94.005825312929,19.100274193548,71.823384059638
1005,Duquesne,2013,45.58,15.0,30,105.9172469878,100.52228582123,23.59348,68.289136530631
1006,Duquesne,2014,40.5,8.0,30,98.933672928811,104.57073328959,24.17942,69.34799693598
1007,Duquesne,2015,66.52,13.0,30,109.91935686196,108.13833103644,21.16286,68.508677624335
1008,Duquesne,2016,79.58,11.0,30,106.94557620373,111.66840893253,18.01195,67.57337443607
1009,Duquesne,2017,34.74,16.0,33,108.16207386134,105.06951577961,18.716781818182,73.544762059588
1010,Duquesne,2018,46.42,10.0,32,101.5949770569,105.97730594932,16.178390625,71.641089308291
1011,Duquesne,2019,40.5,16.0,32,104.8285048246,106.72312358563,10.4149,67.289286335791
1012,Duquesne,2020,59.2844300614,19.0,32,104.82151676581,105.46267879922,12.649515625,69.525786151579
1013,Duquesne,2021,83.5199998227,21.0,30,106.97162141735,98.888107952136,16.847213333333,67.694557871813
1014,Duquesne,2022,23.1461124377,9.0,18,102.12357970662,97.461794825291,18.722144444444,68.725997666867
1016,USC,2011,44.1311739991,16.0,30,97.124779524279,85.201445211465,28.125676666667,62.958925050525
1017,USC,2012,22.68,19.0,34,106.75620793871,92.164831559892,29.009044117647,63.270664789003
1018,USC,2013,52.2,6.0,32,88.654563849621,93.902687643674,25.67868125,61.016842776362
1019,USC,2014,43.0,14.0,32,101.50680578144,94.534119048826,30.516046875,67.145631160082
1020,USC,2015,35.18,10.0,31,102.81461475098,101.48594859849,28.393322580645,70.294380405928
1021,USC,2016,95.92,12.0,32,99.087085328422,97.858004562562,25.980234375,68.564381825366
1022,USC,2017,49.82,21.0,34,113.69933707449,98.705822450214,27.738197058824,72.051153520916
1023,USC,2018,83.52,26.0,36,113.3225425848,100.57384530461,25.78875,70.033738808538
1024,USC,2019,53.0,24.0,36,113.99501221413,98.561805139804,21.734466666667,68.972242394047
1025,USC,2020,57.4174180427,16.0,33,109.83761388233,101.54017462306,20.820312121212,69.689728494742
1026,USC,2021,25.1450283186,22.0,31,103.64150479596,91.914477957528,24.777887096774,69.089881379096
1027,USC,2022,62.1599999426,25.0,33,114.3195116541,90.505066305755,34.732793939394,66.842609853191
1029,Norfolk St.,2011,63.1262517141,11.0,30,94.569950505373,106.32547580518,12.057836666667,72.589171359793
1030,Norfolk St.,2012,59.58,12.0,32,96.326101339469,109.66275876438,9.6093875,69.692506325642
1031,Norfolk St.,2013,41.1,25.0,34,98.09646754023,99.977989587932,13.613561764706,67.768160126054
1032,Norfolk St.,2014,72.3,21.0,33,94.301413236904,97.572781825957,12.388581818182,68.494570244137
1033,Norfolk St.,2015,26.94,16.0,31,101.85681752534,108.53127807133,10.381683870968,64.402133881712
1034,Norfolk St.,2016,47.98,18.0,32,102.26689254167,107.36623211614,13.357578125,65.096871100281
1035,Norfolk St.,2017,42.34,15.0,32,103.36455396624,111.96708840393,11.864903125,68.345595656554
1036,Norfolk St.,2018,35.16,15.0,32,93.541983510489,105.37826812617,12.274909375,69.788309342925
1037,Norfolk St.,2019,58.02,13.0,30,94.561146400641,108.39892231266,9.5217933333334,69.994702203415
1038,Norfolk St.,2020,37.4274859712,19.0,33,97.878356970742,105.5795246485,11.022190909091,68.653909506262
1039,Norfolk St.,2021,64.1199996948,13.0,27,94.23089469654,101.71662780685,8.1771555555555,67.191798030061
1040,Norfolk St.,2022,43.6225507431,15.0,23,98.203973772181,102.24848953267,9.4285173913044,67.587261859013
1042,Charleston Southern,2011,73.7999997394,9.0,26,91.466323473646,106.75978509662,11.487642307692,64.756025230662
1043,Charleston Southern,2012,51.18,12.0,28,99.718659057559,107.51162789739,11.0819,67.302558742595
1044,Charleston Southern,2013,79.02,16.0,28,101.597005217,104.59974083837,13.403267857143,70.385900244439
1045,Charleston Southern,2014,71.58,16.0,29,100.58428202338,100.98380528261,12.787344827586,67.65336653171
1046,Charleston Southern,2015,53.32,9.0,27,105.574495832,109.72219369753,13.392577777778,67.526006535469
1047,Charleston Southern,2016,29.68,16.0,28,103.69286905767,107.31762025689,13.537725,65.692148477621
1048,Charleston Southern,2017,55.64,6.0,27,97.91245352923,110.55779427111,14.386177777778,69.217355872319
1049,Charleston Southern,2018,56.28,9.0,28,102.2320258885,116.25827926879,13.358432142857,69.825040511679
1050,Charleston Southern,2019,63.02,12.0,28,99.937711078623,107.29530542928,11.366171428571,67.545044486914
1051,Charleston Southern,2020,84.9769958368,14.0,30,100.93041807292,101.64684224557,13.89699,68.951041059554
1052,Charleston Southern,2021,56.8913785853,12.0,30,95.842461802549,108.59611633913,10.679123333333,66.850008598794
1053,Charleston Southern,2022,57.0914180935,2.0,20,92.150716983023,107.3096443558,9.072135,69.522626242915
1055,Stephen F. Austin,2011,58.9199998989,20.0,29,100.7794687539,99.006942875593,9.4925379310345,60.480818930803
1056,Stephen F. Austin,2012,37.0,14.0,25,95.766728220437,98.224950088563,9.227992,60.650257484412
1057,Stephen F. Austin,2013,63.76,16.0,28,95.633472772675,94.629978157718,9.3602107142857,59.73500797004
1058,Stephen F. Austin,2014,46.16,23.0,28,97.990094688788,88.72181492202,10.631871428571,60.782889193644
1059,Stephen F. Austin,2015,60.16,30.0,33,111.95776642146,101.63154947068,10.006593939394,63.456595438344
1060,Stephen F. Austin,2016,68.98,26.0,31,110.88404666338,98.729306747621,14.4899,66.368605626185
1061,Stephen F. Austin,2017,34.88,24.0,30,110.37518616034,96.527478352831,12.21565,68.216015267553
1062,Stephen F. Austin,2018,72.0,15.0,30,95.326240655802,103.04859918678,11.103143333333,67.603193161412
1063,Stephen F. Austin,2019,52.3,24.0,31,103.76757678703,96.983979108724,11.062025806452,72.051658200191
1064,Stephen F. Austin,2020,43.1572630498,10.0,26,95.629285099456,109.72651160164,10.184846153846,68.50830011944
1065,Stephen F. Austin,2021,56.5086984906,25.0,28,103.39068964562,96.915276314079,10.86275,71.854239554203
1066,Stephen F. Austin,2022,70.7999990987,13.0,18,102.71075090957,102.49427447063,10.014405555556,69.455509118936
1068,Belmont,2011,86.6600000606,19.0,31,102.50097590691,98.466812912023,12.853112903226,70.02161356097
1069,Belmont,2012,79.96,30.0,35,110.23613820887,93.544272999342,12.053311428571,69.337700157685
1070,Belmont,2013,64.2,26.0,34,115.30872518938,98.988392733783,16.958467647059,67.916366295144
1071,Belmont,2014,44.7,24.0,31,108.88370065225,96.176737103857,16.647883870968,67.364218637522
1072,Belmont,2015,58.3,25.0,35,113.38327034081,105.42795076329,15.778651428571,69.316461357096
1073,Belmont,2016,72.84,21.0,32,108.82149174191,106.70748064614,13.92355625,67.590690555153
1074,Belmont,2017,78.28,19.0,31,113.48352219168,109.36370902213,14.970122580645,72.668030014371
1075,Belmont,2018,60.2,22.0,29,108.7890441411,103.34934916485,16.06705862069,69.447227911006
1076,Belmont,2019,49.54,24.0,33,112.25623249152,103.37353984301,13.323345454545,68.349601491337
1077,Belmont,2020,65.0949053658,26.0,32,115.91660572955,102.03036668064,15.58325,70.979681679246
1078,Belmont,2021,45.5964764594,25.0,32,106.8744497422,99.546095428152,9.443453125,70.496374966486
1079,Belmont,2022,96.3814473779,25.0,29,108.05437601831,101.78351528032,6.6717275862069,70.790895747516
1081,South Dakota,2011,55.5888823033,18.0,28,96.879168112568,105.88649123949,11.905539285714,73.952470506812
1082,South Dakota,2012,67.64,14.0,29,98.64046115423,111.88382001304,9.0983482758621,72.095472388237
1083,South Dakota,2013,40.24,8.0,26,98.080431280685,108.3214828445,11.798807692308,68.996427755448
1084,South Dakota,2014,65.06,8.0,28,101.44785815624,112.12651688116,16.080032142857,67.847677947425
1085,South Dakota,2015,62.2,9.0,27,100.41679795063,109.26991506874,14.722174074074,67.305021136224
1086,South Dakota,2016,50.68,15.0,31,101.09702132156,106.36264395055,11.355693548387,65.880545714004
1087,South Dakota,2017,19.54,12.0,30,104.71174799239,110.00946222337,14.183066666667,71.456939875798
1088,South Dakota,2018,78.36,20.0,32,102.84272464299,102.87137897268,12.72210625,72.045858872078
1089,South Dakota,2019,51.86,22.0,31,108.23029657385,98.605228645093,14.752925806452,71.680614680422
1090,South Dakota,2020,78.1956384826,11.0,28,101.25663698667,105.8839423407,12.779614285714,66.819361369573
1091,South Dakota,2021,25.2703241146,17.0,29,107.57261405361,108.48267260297,10.86294137931,69.795818493847
1092,South Dakota,2022,64.3728753697,13.0,24,107.36838301829,106.00575182315,11.943083333333,68.933248707642
1094,South Dakota St.,2011,49.059999858,12.0,28,104.30354170732,108.23423584172,13.334153571429,68.392575565529
1095,South Dakota St.,2012,66.22,17.0,29,114.25011339551,107.76244210943,12.575244827586,68.744578695008
1096,South Dakota St.,2013,82.7,25.0,33,111.30557364673,99.731359569155,13.758590909091,66.143433151027
1097,South Dakota St.,2014,61.04,22.0,32,109.7037271619,103.66536469551,15.5655,63.962270087807
1098,South Dakota St.,2015,40.88,16.0,29,105.21417029516,103.40406594431,14.616479310345,67.505236845934
1099,South Dakota St.,2016,72.88,22.0,33,106.61518357654,100.28230773431,13.966012121212,66.384936294459
1100,South Dakota St.,2017,45.2,24.0,32,110.4888785502,100.98198352403,13.27135,69.139123704362
1101,South Dakota St.,2018,68.16,16.0,33,108.15023547781,109.6360981669,15.259021212121,68.448265749641
1102,South Dakota St.,2019,57.72,24.0,31,113.26623377046,100.46230737301,16.941622580645,71.545806161281
1103,South Dakota St.,2020,30.3400002919,23.0,32,112.39735266425,105.14083309997,11.15854375,70.900358048215
1104,South Dakota St.,2021,84.9339734662,20.0,30,108.33001160712,104.7850280032,12.138726666667,68.005303098233
1105,South Dakota St.,2022,99.6399999921,15.0,22,109.65837407721,105.66710178371,13.159240909091,71.071904142517
1107,Charlotte,2011,70.9658068478,19.0,31,106.91137324149,99.899252149185,25.904509677419,68.431202395735
1108,Charlotte,2012,68.56,10.0,30,99.46840825489,103.4542287471,19.40525,65.638144653539
1109,Charlotte,2013,58.76,13.0,30,99.161789371912,96.821069460125,22.515303333333,68.513215330139
1110,Charlotte,2014,53.18,21.0,33,99.839323453661,96.058674709627,23.108266666667,67.817109803713
1111,Charlotte,2015,58.88,17.0,31,102.04682817668,102.43266228994,15.310706451613,69.598649223665
1112,Charlotte,2016,18.82,14.0,32,106.2029190947,106.35780400024,17.283646875,67.416717451805
1113,Charlotte,2017,62.72,14.0,33,103.30457186744,108.31481501006,13.244012121212,71.215587878446
1114,Charlotte,2018,56.98,12.0,29,101.64326633147,107.50452241788,15.834162068966,74.0366409773
1115,Charlotte,2019,43.16,5.0,28,98.611308803052,112.9843925249,15.089032142857,72.415019293178
1116,Charlotte,2020,50.0999993334,8.0,29,95.665711056352,108.528854716,12.205482758621,64.377127280967
1117,Charlotte,2021,43.4800002901,16.0,29,98.813081258644,98.018826411384,13.478251724138,65.436353086122
1118,Charlotte,2022,33.873225802,9.0,24,96.104621216346,103.94915541955,12.600741666667,62.657839025793
1120,Tennessee,2011,57.2800007827,28.0,37,108.39331146013,90.144336190667,31.638935135135,69.039495224112
1121,Tennessee,2012,30.6,19.0,34,108.10349244034,93.758501113878,30.836026470588,67.152324532121
1122,Tennessee,2013,62.42,18.0,33,105.33128089155,93.594843709636,29.19503030303,65.164280666924
1123,Tennessee,2014,61.28,20.0,33,108.3133006688,96.748584460692,26.007381818182,63.486863172427
1124,Tennessee,2015,27.46,23.0,36,118.12771051756,93.36113432601,29.568136111111,63.086743817965
1125,Tennessee,2016,70.2,16.0,32,107.58516639072,101.10079610458,30.154959375,60.820494046844
1126,Tennessee,2017,45.02,15.0,34,110.55833014906,102.08297543741,29.249458823529,69.953956502673
1127,Tennessee,2018,59.08,15.0,31,109.11993401295,96.367254625028,35.171374193548,70.766159036623
1128,Tennessee,2019,87.08,26.0,35,114.21765542947,92.068058939199,32.642025714286,67.120595977879
1129,Tennessee,2020,38.3676743109,30.0,36,123.52298973349,96.501406729721,34.459352777778,67.332835343581
1130,Tennessee,2021,68.4084086823,17.0,31,107.25524436871,95.5195671202,27.807774193548,65.113635304856
1131,Tennessee,2022,56.2800001579,18.0,27,107.66871190994,89.974114670636,29.864992592593,66.736410374569
1133,Oral Roberts,2011,82.1600004052,19.0,32,100.64668755999,98.939858021297,14.851653125,66.891068849465
1134,Oral Roberts,2012,71.64,19.0,35,108.76843080487,104.85186533041,16.17122,67.214193224453
1135,Oral Roberts,2013,52.06,27.0,34,108.7849565189,102.26419822377,13.726023529412,64.370558602121
1136,Oral Roberts,2014,46.62,19.0,34,104.46617902411,102.12773050918,14.829905882353,66.328313913683
1137,Oral Roberts,2015,63.06,15.0,31,107.55426128321,108.8949707376,16.954125806452,64.881630038982
1138,Oral Roberts,2016,49.1,17.0,32,104.19114339826,107.37694436622,13.0792625,65.790959726183
1139,Oral Roberts,2017,62.72,12.0,29,106.48386794696,107.06898328646,18.485362068966,69.798506905561
1140,Oral Roberts,2018,34.8,6.0,28,102.89618589045,109.33238166537,18.096257142857,70.672737657975
1141,Oral Roberts,2019,39.46,8.0,28,104.82777223975,111.70997179703,20.832053571429,66.686630127522
1142,Oral Roberts,2020,49.5198080933,9.0,30,104.62832490804,113.59855587943,14.709253333333,67.04949510656
1143,Oral Roberts,2021,33.2333531382,13.0,27,107.51931953155,106.18220815018,18.311211111111,70.248165281781
1144,Oral Roberts,2022,69.3461311322,15.0,26,107.80856903043,104.27372506448,20.254769230769,71.049885688821
1146,Liberty,2011,66.0399997687,12.0,28,92.963699960037,108.50939442545,11.007825,67.311489724632
1147,Liberty,2012,58.96,16.0,29,95.61620887129,103.84992536875,10.409024137931,65.583910778184
1148,Liberty,2013,43.46,11.0,29,99.481024471097,109.71646105778,9.0487551724138,65.471168940688
1149,Liberty,2014,79.98,12.0,33,100.09926384628,109.67395763619,9.9451181818182,65.729406887381
1150,Liberty,2015,37.94,8.0,29,101.53801957395,111.94907061258,9.6489310344827,64.561804459815
1151,Liberty,2016,18.9,4.0,28,89.689617117661,109.05471549797,7.7961178571428,66.15738101382
1152,Liberty,2017,74.8,10.0,29,97.754892293823,110.9358378013,11.811144827586,63.921812045672
1153,Liberty,2018,60.1,18.0,32,97.996579239858,102.86749191011,10.809134375,64.178261590816
1154,Liberty,2019,76.36,19.0,34,102.72386579939,104.57371751113,8.6241852941176,64.176469801942
1155,Liberty,2020,71.9399992206,26.0,33,110.19602585178,100.57274106987,13.881581818182,61.972919958276
1156,Liberty,2021,49.4595673517,28.0,32,105.62448630889,96.026855195164,7.1875375,61.318846785693
1157,Liberty,2022,69.0974305493,19.0,25,109.14968522868,101.13299255091,11.07566,63.363882929161
1159,Saint Joseph's,2011,53.4906972501,11.0,31,100.52910668605,100.68249968967,26.685358064516,70.610390395646
1160,Saint Joseph's,2012,66.9,11.0,33,104.43099549325,107.37548199685,21.637584848485,64.357535972119
1161,Saint Joseph's,2013,99.88,20.0,34,109.85513654977,97.654517498211,22.461129411765,66.08389039929
1162,Saint Joseph's,2014,68.46,18.0,32,107.37806060387,96.758116524682,23.81794375,63.018833688244
1163,Saint Joseph's,2015,40.2,24.0,34,113.78240009513,97.544430887211,23.715161764706,65.918332194561
1164,Saint Joseph's,2016,81.3,13.0,31,98.137609803027,97.303371170168,19.983209677419,63.974899946851
1165,Saint Joseph's,2017,35.32,28.0,36,114.24123950049,97.658309035781,23.3113,70.889604542755
1166,Saint Joseph's,2018,67.66,11.0,31,101.60463319173,102.54004554759,21.335448387097,69.942658241749
1167,Saint Joseph's,2019,53.56,16.0,32,104.6542182118,99.954733834435,17.316871875,71.583956918885
1168,Saint Joseph's,2020,40.736294435,14.0,33,106.32888476067,106.33761331394,17.199148484849,68.304912191314
1169,Saint Joseph's,2021,67.6870748981,6.0,32,102.00862281329,109.26733777282,21.820246875,71.389933809643
1170,Saint Joseph's,2022,72.0520518183,5.0,20,101.43868422183,104.67026630476,26.242965,72.335949623083
1172,DePaul,2011,58.3516701589,8.0,31,99.949531031533,98.836289363551,32.430167741935,62.880625273538
1173,DePaul,2012,60.38,7.0,31,102.13478912517,105.55785436841,31.103670967742,69.448902725175
1174,DePaul,2013,77.14,12.0,31,107.70271848256,104.17772079617,25.166161290323,72.647371023106
1175,DePaul,2014,58.76,11.0,32,105.55925262073,103.1847716837,29.065084375,72.83953822617
1176,DePaul,2015,50.3,12.0,33,105.30040595171,106.53977418791,29.108845454545,67.57693325497
1177,DePaul,2016,62.44,12.0,32,107.29319980517,103.87560845949,30.330321875,67.690589399429
1178,DePaul,2017,48.64,9.0,31,103.91220959657,104.1409064501,31.459438709677,68.083088050235
1179,DePaul,2018,63.2,9.0,32,102.88824197295,103.10537313522,29.25889375,69.091737395962
1180,DePaul,2019,46.36,11.0,31,103.80455775986,95.984625236157,33.522790322581,71.013542423647
1181,DePaul,2020,45.6908612667,19.0,36,112.57042646528,107.4103438869,20.485038888889,69.463769138959
1182,DePaul,2021,48.7102582341,15.0,31,102.60211063033,95.268552961757,32.61475483871,70.44444403826
1183,DePaul,2022,28.428628144,5.0,19,99.297067521525,95.164837655114,31.463447368421,69.98562741043
1185,Virginia,2011,57.4114824188,15.0,31,104.76530677354,95.999279935417,31.488229032258,62.970232318486
1186,Virginia,2012,72.62,16.0,31,103.89192968261,94.657269427613,28.832587096774,60.736373960371
