teamName,year,returningMins%,wins,totalGames,OE,DE,sos,adjTempo,win ratio,overall efficiency
Alabama A&M,2021,64.552910301,8.0,30,86.749252184289,108.60415120518,9.6596166666667,68.065273439463,0.2666666666666666,-21.854899020891
Alabama St.,2013,48.9,10.0,29,85.654046650333,104.68053984836,11.516155172414,64.733343408024,0.3448275862068966,-19.026493198027
Alabama St.,2014,30.54,9.0,31,91.135860796082,110.08190758259,11.808625806452,66.987023898062,0.2903225806451613,-18.94604678650801
Alabama St.,2015,98.72,16.0,29,95.08854351774,111.74161330228,5.8791724137931,67.509126749051,0.5517241379310345,-16.653069784539994
Alabama St.,2016,31.86,17.0,27,94.462112735334,105.11098199698,7.970737037037,68.020286346295,0.6296296296296297,-10.648869261646
Alabama St.,2017,63.2,12.0,29,97.915753965466,110.67182169689,8.9515896551724,69.733416716967,0.4137931034482758,-12.756067731424013
Alabama St.,2018,45.12,7.0,30,90.128798183029,114.16462410041,8.6539866666667,69.973278983898,0.2333333333333333,-24.03582591738099
Alabama St.,2019,76.86,8.0,31,94.265143124699,115.8121845772,11.320622580645,70.21551883851,0.2580645161290322,-21.54704145250101
Alabama St.,2020,79.5759148634,10.0,29,94.751880335908,112.50074455513,12.831482758621,66.970063490532,0.3448275862068966,-17.748864219222
Alabama St.,2021,28.9089086624,8.0,32,86.082321661148,103.32103876038,15.418871875,69.412586558636,0.25,-17.238717099232005
Albany,2013,62.3,19.0,34,106.74993997855,110.31329051215,10.317391176471,66.045425207705,0.5588235294117647,-3.5633505336000013
Albany,2014,51.14,24.0,35,101.19176036674,98.665607911177,13.329405714286,63.211461643581,0.6857142857142857,2.5261524555629933
Albany,2015,40.52,19.0,34,102.78348308893,103.14182760398,12.425002941176,63.191058219467,0.5588235294117647,-0.3583445150500068
Albany,2016,63.88,24.0,33,104.95465814336,102.35621803162,11.401806060606,61.285841057007,0.7272727272727273,2.598440111740004
Albany,2017,47.68,23.0,32,104.56221828184,102.10450170539,9.386865625,67.305372718583,0.71875,2.4577165764499966
Albany,2018,67.08,20.0,34,107.0634768228,103.72265317079,13.4153,65.507621463629,0.5882352941176471,3.340823652010002
Albany,2019,20.06,21.0,31,106.13735187889,104.8628806585,8.5576774193548,67.425461459783,0.6774193548387096,1.274471220389998
Albany,2020,77.5069917373,11.0,31,99.012151777034,107.63411048756,8.8594612903226,65.821933926881,0.3548387096774194,-8.621958710525988
Albany,2021,53.1212483182,13.0,31,93.964131404224,103.45829497138,8.2708967741936,68.46249739408,0.4193548387096774,-9.494163567155994
Alcorn St.,2013,32.32,7.0,28,87.395523421309,107.59326611839,8.1639785714286,68.231895949906,0.25,-20.19774269708101
Alcorn St.,2014,50.04,9.0,32,85.35844804632,101.22687798105,15.3307875,67.660456385737,0.28125,-15.868429934729988
Alcorn St.,2015,45.62,9.0,28,93.164421203907,110.00753067228,9.8800928571429,63.813789934876,0.3214285714285714,-16.843109468373
Alcorn St.,2016,57.08,5.0,30,91.659340389833,118.26754675836,10.800013333333,66.924189840518,0.1666666666666666,-26.608206368526996
Alcorn St.,2017,37.38,13.0,28,96.667903134751,111.50016901348,8.6091964285714,66.43406938273,0.4642857142857143,-14.832265878729004
Alcorn St.,2018,59.5,15.0,29,93.934612583876,106.55903637222,10.317527586207,68.945491471754,0.5172413793103449,-12.624423788344004
Alcorn St.,2019,43.9,7.0,28,94.390814263328,114.47433722204,11.943789285714,69.225421260593,0.25,-20.08352295871201
Alcorn St.,2020,61.4045613726,6.0,27,90.173696996422,113.39642443764,10.768781481481,65.564200014885,0.2222222222222222,-23.222727441218
Alcorn St.,2021,34.9349352622,11.0,26,96.849961810425,112.64450593088,9.8102269230769,69.889445590468,0.4230769230769231,-15.794544120455
American,2013,49.48,20.0,32,100.44225417279,98.833827689776,12.1812875,62.800375979512,0.625,1.608426483014
American,2014,46.32,10.0,30,95.665501469866,106.44178778948,17.03254,59.894322854057,0.3333333333333333,-10.776286319614002
American,2015,79.28,20.0,33,101.8469648637,97.680226692013,14.854645454545,61.410155067792,0.6060606060606061,4.166738171687001
American,2016,49.7,17.0,33,99.691452173695,103.5124338232,11.992863636364,57.176947216064,0.5151515151515151,-3.8209816495050006
American,2017,61.0,12.0,31,91.394136837296,106.91254339621,10.753341935484,62.164091988428,0.3870967741935484,-15.518406558913997
American,2018,32.02,8.0,30,94.694313554385,107.47684227913,13.40023,65.945564806974,0.2666666666666666,-12.782528724744992
American,2019,89.28,6.0,30,96.502169564528,111.15029491597,11.955366666667,67.62311376891,0.2,-14.64812535144199
American,2020,68.0472196942,15.0,30,102.83176189345,104.35977678387,7.6264066666667,66.441951912296,0.5,-1.5280148904200104
American,2021,54.1616651477,16.0,30,100.71090564093,103.05819535771,7.90778,68.638621092931,0.5333333333333333,-2.3472897167800117
Appalachian St.,2013,44.84,11.0,29,98.722895999881,106.7354142777,12.743055172414,66.336641858574,0.3793103448275862,-8.012518277818998
Appalachian St.,2014,69.84,13.0,29,97.595626747129,105.84785213957,10.739537931034,68.00176431191,0.4482758620689655,-8.252225392440991
Appalachian St.,2015,66.6,5.0,26,91.251144021357,109.87007083248,11.586253846154,66.34371121186,0.1923076923076923,-18.61892681112299
Appalachian St.,2016,80.52,12.0,29,95.815282325046,106.21949620645,12.205293103448,65.764383385626,0.4137931034482758,-10.404213881404004
Appalachian St.,2017,55.54,9.0,31,100.62374607345,110.56182822522,15.5346,71.25321192251,0.2903225806451613,-9.938082151770004
Appalachian St.,2018,59.66,7.0,28,99.25969541277,107.49299007888,15.706685714286,71.642411560441,0.25,-8.233294666109998
Appalachian St.,2019,76.34,13.0,31,102.54294356932,106.26357905925,12.372587096774,71.237672675177,0.4193548387096774,-3.720635489930004
Appalachian St.,2020,61.779999828,8.0,29,106.54060646868,109.06630351539,16.196720689655,71.303060139152,0.2758620689655172,-2.5256970467100075
Appalachian St.,2021,49.8700262973,16.0,31,98.29435226374,101.5292574859,15.723503225806,67.195859018932,0.5161290322580645,-3.234905222160009
Arizona,2013,47.9,23.0,35,105.5734438731,95.068735173001,22.409411428571,65.332984076387,0.6571428571428571,10.504708700099002
Arizona,2014,44.26,27.0,35,114.44234731488,92.224726198678,28.316257142857,66.815710819451,0.7714285714285715,22.217621116202
Arizona,2015,64.86,33.0,38,116.15487182582,87.366363831655,30.316047368421,64.320984144424,0.868421052631579,28.788507994165
Arizona,2016,40.28,34.0,38,117.49415953138,86.922116590921,27.996036842105,66.718098338432,0.8947368421052632,30.572042940459013
Arizona,2017,43.78,25.0,34,116.00700482635,95.727969178121,26.608688235294,69.049718444095,0.7352941176470589,20.279035648229
Arizona,2018,49.6,32.0,37,117.60655906376,95.491196478689,27.163797297297,67.069964984666,0.8648648648648649,22.115362585071
Arizona,2019,23.44,27.0,35,116.92280222587,100.3712036143,22.854708571429,68.305555555103,0.7714285714285715,16.55159861157
Arizona,2020,41.268253566,17.0,32,104.93073346545,98.478907388222,23.739490625,66.734259413031,0.53125,6.451826077228006
Arizona,2021,19.8198198709,21.0,32,110.86110376463,91.208002148325,26.35628125,69.298998981676,0.65625,19.65310161630501
Arizona St.,2013,55.08,10.0,31,98.777809100064,103.82666998424,20.946196774194,63.678420495798,0.3225806451612903,-5.048860884175994
Arizona St.,2014,52.66,22.0,35,107.4498377629,96.263336602101,24.625374285714,66.203297831537,0.6285714285714286,11.186501160798995
Arizona St.,2015,41.46,21.0,33,110.32584256698,96.397745211668,27.958809090909,69.27365578613,0.6363636363636364,13.928097355312005
Arizona St.,2016,57.04,18.0,34,107.77618422034,97.136036092432,27.379547058824,66.272825904543,0.5294117647058824,10.640148127908006
Arizona St.,2017,42.9,15.0,32,108.18100550862,99.975826782145,30.144409375,68.889737230945,0.46875,8.205178726474998
Arizona St.,2018,51.42,15.0,33,110.90160243157,107.00891295059,26.863609090909,71.681916238314,0.4545454545454545,3.892689480979996
Arizona St.,2019,48.64,20.0,32,115.8217646391,102.08438733351,23.39656875,72.708715687832,0.625,13.737377305590002
Arizona St.,2020,62.0372220674,23.0,34,109.57182997351,98.685270259274,21.908473529412,70.415498082745,0.6764705882352942,10.886559714236
Arizona St.,2021,58.3233292703,20.0,31,106.11850355571,94.379193971645,27.561848387097,73.048820900422,0.6451612903225806,11.739309584065012
Arkansas,2013,60.02,18.0,32,105.13263608203,100.3883980646,22.755509375,70.654393974131,0.5625,4.744238017430007
Arkansas,2014,65.2,19.0,32,105.32541668262,95.082848153656,26.299140625,71.244968311425,0.59375,10.242568528964
Arkansas,2015,63.92,22.0,34,110.63060083059,96.366472780247,24.417314705882,72.824844453923,0.6470588235294118,14.264128050343004
Arkansas,2016,36.64,27.0,36,113.34448292716,96.043391840289,27.590701388889,69.929988523214,0.75,17.301091086870997
Arkansas,2017,52.48,16.0,32,109.51082016236,99.06183461073,26.00539375,70.963040408355,0.5,10.448985551630004
Arkansas,2018,62.1,26.0,36,114.8108969625,99.751790178336,30.877241666667,70.940444351549,0.7222222222222222,15.059106784164
Arkansas,2019,19.58,23.0,35,116.66915050054,100.43816075123,31.44012,71.054517202685,0.6571428571428571,16.230989749309998
Arkansas,2020,79.3841232003,18.0,34,110.10203413035,97.877810838873,30.245297058824,70.430710090362,0.5294117647058824,12.224223291477005
Arkansas,2021,18.2399999003,20.0,32,108.86007226506,96.054791772097,23.31264375,70.994946205332,0.625,12.805280492962993
Arkansas Pine Bluff,2013,48.08,11.0,33,91.237125605476,111.63087804879,11.603445454545,66.252372896192,0.3333333333333333,-20.393752443314
Arkansas Pine Bluff,2014,53.9,16.0,30,91.327024547539,100.78392532512,14.908023333333,68.235360853908,0.5333333333333333,-9.456900777580998
Arkansas Pine Bluff,2015,63.66,11.0,29,92.279660273041,107.07927974708,15.10195862069,66.698872501805,0.3793103448275862,-14.799619474038993
Arkansas Pine Bluff,2016,45.26,12.0,32,90.118040795633,108.73161664835,10.787725,64.072643894532,0.375,-18.613575852717005
Arkansas Pine Bluff,2017,58.14,8.0,33,87.740017892935,109.51106096015,16.497427272727,65.807548663644,0.2424242424242424,-21.771043067215004
Arkansas Pine Bluff,2018,58.48,6.0,30,83.917376520084,110.87930996702,8.71152,68.946341994059,0.2,-26.961933446936
Arkansas Pine Bluff,2019,64.9,14.0,35,92.761000592228,110.23524661916,9.3689428571429,68.811361071855,0.4,-17.474246026931993
Arkansas Pine Bluff,2020,58.4916985962,12.0,31,95.260007835523,111.61958058787,11.353519354839,65.636693631094,0.3870967741935484,-16.359572752347006
Arkansas Pine Bluff,2021,50.1300778587,3.0,29,80.139280419745,104.27678122691,14.459906896552,66.127412853881,0.1034482758620689,-24.137500807165
Arkansas St.,2013,69.48,13.0,33,101.22404244374,104.61835043193,18.376081818182,62.943255515623,0.3939393939393939,-3.3943079881899934
Arkansas St.,2014,58.0,18.0,30,96.818297424558,95.773149534934,9.7548066666666,65.469187589142,0.6,1.0451478896239903
Arkansas St.,2015,18.06,17.0,30,105.93503183414,104.52376251052,12.10595,68.522540887623,0.5666666666666667,1.4112693236200045
Arkansas St.,2016,71.98,10.0,28,93.618541671371,106.29078093969,12.018907142857,66.007600273955,0.3571428571428571,-12.67223926831899
Arkansas St.,2017,35.64,9.0,29,99.117149286217,107.36042857488,14.762793103448,73.264930364608,0.3103448275862069,-8.243279288663004
Arkansas St.,2018,59.62,19.0,31,104.84003253696,102.41600551519,14.062403225806,68.664833049699,0.6129032258064516,2.424027021770001
Arkansas St.,2019,53.36,9.0,30,104.02077625831,113.6765134012,13.245166666667,70.814149854684,0.3,-9.655737142890004
Arkansas St.,2020,48.5302938257,11.0,30,103.4441953861,109.83606593309,13.997566666667,68.042972234715,0.3666666666666666,-6.391870546989992
Arkansas St.,2021,48.4690821348,14.0,30,102.23330482405,108.71990818774,12.69592,67.110552673762,0.4666666666666667,-6.4866033636900085
Army,2013,73.1,11.0,29,91.84023199279,104.28175062296,9.5714689655172,69.770109742326,0.3793103448275862,-12.441518630170007
Army,2014,60.46,15.0,30,104.19669267726,103.33237474419,11.46989,68.257588458814,0.5,0.8643179330699979
Army,2015,83.92,14.0,30,104.70100138044,109.70226214131,10.968806666667,68.87276702252,0.4666666666666667,-5.001260760869997
Army,2016,83.7,14.0,29,97.398369594603,105.89273867202,9.7569310344828,69.863895373159,0.4827586206896552,-8.494369077417005
Army,2017,31.64,18.0,32,98.695639555228,105.17239575551,7.9083625,73.303246762196,0.5625,-6.476756200281997
Army,2018,73.66,12.0,31,97.125219625855,104.18006934804,12.052677419355,72.691830478238,0.3870967741935484,-7.054849722185011
Army,2019,85.22,12.0,29,99.003253858142,108.17021993015,7.7930931034483,71.548280501072,0.4137931034482758,-9.166966072007996
Army,2020,59.3562570911,12.0,31,96.935983980704,102.95827696581,10.883609677419,69.663971515675,0.3870967741935484,-6.022292985106006
Army,2021,64.4257696653,14.0,29,99.047560512497,107.48571862782,8.2990310344828,69.458238875775,0.4827586206896552,-8.438158115323006
Auburn,2013,57.26,15.0,31,98.050278640944,94.164293560224,25.366503225806,65.401336644929,0.4838709677419355,3.8859850807200047
Auburn,2014,29.68,9.0,32,96.954747332701,99.366461774552,22.6614625,67.058881733469,0.28125,-2.411714441850989
Auburn,2015,43.68,14.0,30,110.47630964695,103.85490628907,25.711356666667,67.931810072073,0.4666666666666667,6.621403357879999
Auburn,2016,42.16,14.0,34,105.15791731623,101.47054531987,29.109642647059,67.945579808019,0.4117647058823529,3.68737199636
Auburn,2017,46.24,11.0,31,100.47207970282,102.4172246664,27.870119354839,72.469404179717,0.3548387096774194,-1.945144963580006
Auburn,2018,47.7,18.0,32,112.30650319679,102.46329135573,27.40509375,75.188229915923,0.5625,9.843211841060011
Auburn,2019,65.46,26.0,34,113.92228703492,96.861516572384,26.410273529412,73.796671881785,0.7647058823529411,17.060770462536
Auburn,2020,36.9652137352,29.0,39,122.02034761515,96.410794851358,35.932902564103,67.826149407793,0.7435897435897436,25.609552763792
Auburn,2021,21.5015013024,25.0,31,111.06609708685,96.054701450458,23.773458064516,69.25094815366,0.8064516129032258,15.011395636391995
Austin Peay,2013,38.94,11.0,31,99.431348394844,105.71752069594,18.070761290323,68.837924366035,0.3548387096774194,-6.286172301096002
Austin Peay,2014,62.02,6.0,29,96.719432522527,110.15501255891,11.080148275862,69.158403815764,0.2068965517241379,-13.435580036383
Austin Peay,2015,56.0,10.0,28,100.61922774753,110.40469522553,9.4595107142857,70.871901031122,0.3571428571428571,-9.785467478
Austin Peay,2016,52.6,6.0,28,92.980054724247,107.06894444148,12.878846428571,67.186044770975,0.2142857142857142,-14.088889717233002
Austin Peay,2017,59.94,16.0,34,103.47517975083,109.03824435523,13.877682352941,70.485633157891,0.4705882352941176,-5.563064604400012
Austin Peay,2018,22.28,9.0,28,104.52491215501,116.85511209853,12.730521428571,71.302275169796,0.3214285714285714,-12.33019994352
Austin Peay,2019,68.02,17.0,32,104.58682022612,105.59145214255,14.866384375,70.159529592648,0.53125,-1.0046319164300002
Austin Peay,2020,24.390243742,20.0,31,111.42575893211,106.65120813243,13.180870967742,68.901061644395,0.6451612903225806,4.77455079968
Austin Peay,2021,56.9452790404,19.0,31,106.88624654817,105.88264112309,13.221867741936,67.628401920902,0.6129032258064516,1.0036054250800106
BYU,2013,63.8,24.0,33,103.52909004432,92.46662473999,19.27486969697,72.861174248091,0.7272727272727273,11.062465304330004
BYU,2014,52.28,23.0,35,109.12498367184,95.839648950956,22.093577142857,71.37507075223,0.6571428571428571,13.285334720883997
BYU,2015,74.42,22.0,34,113.81942991008,100.45776435477,25.110102941176,72.969882124579,0.6470588235294118,13.361665555309996
BYU,2016,40.96,23.0,33,118.26415030971,100.23439765431,22.626075757576,70.843874747075,0.696969696969697,18.029752655400003
BYU,2017,40.1,25.0,36,112.10774883924,98.103755577689,19.855927777778,74.378135962632,0.6944444444444444,14.003993261551004
BYU,2018,40.72,22.0,34,108.34382238806,99.474000921217,19.396397058824,77.29503998235,0.6470588235294118,8.869821466843007
BYU,2019,78.72,24.0,35,106.7253027227,98.176685531152,17.792231428571,68.74139941001,0.6857142857142857,8.54861719154799
BYU,2020,77.380000111,19.0,32,111.02725670415,103.7990416095,22.451825,71.156513898597,0.59375,7.228215094650011
BYU,2021,36.8947569365,23.0,31,115.88306559152,95.986963611008,25.191990322581,69.424974847144,0.7419354838709677,19.896101980512
Ball St.,2013,48.44,14.0,29,98.998733421703,101.87155845281,10.940903448276,63.082719015699,0.4827586206896552,-2.8728250311070127
Ball St.,2014,51.72,15.0,30,98.514450285254,105.4735635214,13.310073333333,66.060542417927,0.5,-6.959113236145996
Ball St.,2015,32.82,3.0,28,96.727486076457,108.33241345587,16.231796428571,67.422428884827,0.1071428571428571,-11.604927379413
Ball St.,2016,79.0,6.0,29,98.791003383964,106.5352538568,17.734662068966,64.022967768978,0.2068965517241379,-7.744250472836001
Ball St.,2017,69.1,20.0,34,102.08234757053,102.08575324262,10.208441176471,66.141777449614,0.5882352941176471,-0.0034056720899968
Ball St.,2018,72.66,20.0,33,103.53685456465,104.50549625096,10.826015151515,72.138464171364,0.6060606060606061,-0.9686416863099936
Ball St.,2019,70.94,18.0,31,102.02647057508,102.76211441538,13.719012903226,71.060404275485,0.5806451612903226,-0.7356438402999999
Ball St.,2020,59.7199995054,15.0,32,101.5435976077,98.730335463597,18.137103125,70.051259679646,0.46875,2.8132621441029926
Ball St.,2021,60.9956013612,17.0,30,99.466638251497,93.710870689142,11.989686666667,67.760709720701,0.5666666666666667,5.755767562355004
Baylor,2013,51.42,29.0,37,115.34149107152,94.050905425424,32.501051351351,66.646240799936,0.7837837837837838,21.29058564609599
Baylor,2014,60.42,22.0,36,112.36432281814,95.260963518695,28.711416666667,67.618483172838,0.6111111111111112,17.103359299445003
Baylor,2015,46.88,24.0,36,119.16616206871,99.487306276949,32.989169444444,62.948565110165,0.6666666666666666,19.678855791760995
Baylor,2016,66.7,23.0,33,116.21095741726,92.699963753616,33.560906060606,62.055828393123,0.696969696969697,23.510993663644
Baylor,2017,56.04,21.0,33,119.23344862019,99.138264740552,36.342239393939,67.363980317931,0.6363636363636364,20.095183879638
Baylor,2018,56.64,26.0,34,116.49529615139,93.910578820058,37.592167647059,65.074081191842,0.7647058823529411,22.584717331331987
Baylor,2019,33.08,18.0,33,110.5127879082,95.497929836344,34.911436363636,67.554737790277,0.5454545454545454,15.014858071855995
Baylor,2020,63.3999993592,20.0,34,115.35655981785,100.39849344764,34.085932352941,65.058103153103,0.5882352941176471,14.958066370209991
Baylor,2021,67.8335654993,26.0,30,114.4528958527,88.368101931693,31.03111,66.24406971367,0.8666666666666667,26.08479392100699
Belmont,2013,64.2,26.0,34,115.30872518938,98.988392733783,16.958467647059,67.916366295144,0.7647058823529411,16.320332455596997
Belmont,2014,44.7,24.0,31,108.88370065225,96.176737103857,16.647883870968,67.364218637522,0.7741935483870968,12.706963548393006
Belmont,2015,58.3,25.0,35,113.38327034081,105.42795076329,15.778651428571,69.316461357096,0.7142857142857143,7.955319577520001
Belmont,2016,72.84,21.0,32,108.82149174191,106.70748064614,13.92355625,67.590690555153,0.65625,2.114011095769996
Belmont,2017,78.28,19.0,31,113.48352219168,109.36370902213,14.970122580645,72.668030014371,0.6129032258064516,4.11981316955
Belmont,2018,60.2,22.0,29,108.7890441411,103.34934916485,16.06705862069,69.447227911006,0.7586206896551724,5.43969497625001
Belmont,2019,49.54,24.0,33,112.25623249152,103.37353984301,13.323345454545,68.349601491337,0.7272727272727273,8.882692648510002
Belmont,2020,65.0949053658,26.0,32,115.91660572955,102.03036668064,15.58325,70.979681679246,0.8125,13.88623904891
Belmont,2021,45.5964764594,25.0,32,106.8744497422,99.546095428152,9.443453125,70.496374966486,0.78125,7.328354314047999
Bethune Cookman,2013,61.38,16.0,33,100.83483317114,109.67709417253,11.766406060606,63.033935730327,0.4848484848484848,-8.84226100139
Bethune Cookman,2014,22.3,12.0,32,96.013071910957,107.54710840903,11.3660125,65.943089721379,0.375,-11.534036498073007
Bethune Cookman,2015,73.72,5.0,30,96.081146088589,117.14141882069,9.2041133333333,62.425844972544,0.1666666666666666,-21.06027273210101
Bethune Cookman,2016,14.44,9.0,30,90.283770768407,109.57570133858,6.0779166666667,60.619658089891,0.3,-19.291930570173008
Bethune Cookman,2017,27.4,12.0,30,97.393329733559,110.5979326448,9.84249,67.735893095355,0.4,-13.204602911240997
Bethune Cookman,2018,41.94,8.0,30,95.262744785036,113.90544374827,7.30628,69.527044681152,0.2666666666666666,-18.642698963234
Bethune Cookman,2019,74.18,16.0,30,98.557450548961,110.90725377568,5.5394066666667,76.89004309106,0.5333333333333333,-12.349803226719004
Bethune Cookman,2020,65.9791746598,12.0,29,94.164707625304,105.65197263237,8.965324137931,71.773067629912,0.4137931034482758,-11.487265007066
Binghamton,2013,46.74,2.0,31,85.314405779552,111.6347428042,9.1343258064516,65.525014170144,0.064516129032258,-26.320337024648
Binghamton,2014,45.7,2.0,29,85.155502348626,107.65601412368,13.279165517241,66.410867139422,0.0689655172413793,-22.500511775053997
Binghamton,2015,74.5,7.0,30,92.349159751526,109.59467351439,11.13228,66.159319644833,0.2333333333333333,-17.245513762863993
Binghamton,2016,76.4,5.0,30,91.310643777507,109.12033303864,13.525223333333,63.58656935307,0.1666666666666666,-17.809689261133002
Binghamton,2017,97.88,8.0,30,89.142857570409,102.01568533499,10.952076666667,66.534788687356,0.2666666666666666,-12.87282776458099
Binghamton,2018,82.52,9.0,29,94.704261071478,109.44537452089,10.738789655172,67.149025729839,0.3103448275862069,-14.741113449411998
Binghamton,2019,50.16,9.0,29,96.044878250313,108.11351688711,9.5100344827586,67.373664456359,0.3103448275862069,-12.06863863679699
Binghamton,2020,25.9103637258,8.0,31,97.094624624768,113.19748398886,12.48654516129,65.684170775689,0.2580645161290322,-16.102859364091998
Binghamton,2021,54.6399997957,8.0,27,98.906958482192,117.12390895778,9.967837037037,68.51781722213,0.2962962962962963,-18.216950475588007
Boise St.,2013,72.94,12.0,29,103.54541702051,101.7336655862,21.645886206897,65.722891041519,0.4137931034482758,1.811751434309997
Boise St.,2014,91.02,19.0,30,111.96410881805,97.350334904734,26.77138,66.233852215337,0.6333333333333333,14.613773913315995
Boise St.,2015,61.18,18.0,31,114.30108252169,103.66373661885,21.718512903226,65.490315531027,0.5806451612903226,10.63734590284001
Boise St.,2016,56.16,23.0,32,109.4396936585,95.946838432204,20.222359375,63.44497152258,0.71875,13.492855226296
